_id,name,enabled,deduped_id,name meta phones,address,address meta phones,city,state,postal code,phone,website,averate rating,rating count,review count,feature count,source count,geo,dupe count,dupe ids
50a31de316631e8702000a07,Sarivole Organic Bakery,true,,"SRFL,ORKN,BKR",120 Essex St,"120,ESKS",New York,NY,10002,(718) 683-4057,www.sarivole.com,5,1,1,6,2,"40.719381,-73.987759",0,
50a31f0d16631e870208793a,Sarabeths Bakery,false,50a334396d33ad8203053266,"SRB0,BKR",75 9TH Ave,"75,90",New York,NY,10011,(212) 989-2424,www.sarabeth.com,3.25,2,5,12,3,"40.741965,-74.004794",6,"50a31f0d16631e870208793a,4fdb7768e0795a6846eeedf9,50a31efd16631e87020843e2,4fdb7537e0795a6846ebd15e,50a31ee016631e8702082415,50a334396d33ad8203053266"
4fdb7768e0795a6846eeedf9,Sarabeths Bakery,false,50a334396d33ad8203053266,"SRB0,BKR",75 9th Ave,"75,90",New York,NY,10011,,http://www.sarabeth.com/,2.5,1,2,10,1,"40.74229,-74.004713",9,"4fdb7768e0795a6846eeedf9,50a161df7ee69eb80302ebe3,50a0b68296be3c4a3301eae1,4fdb7537e0795a6846ebd15e,50a0b66e96be3c4a3301d660,50a31f0d16631e870208793a,50a31efd16631e87020843e2,50a31ee016631e8702082415,50a334396d33ad8203053266"
50a3335a6d33ad8203000d23,Sarabeth's Tribeca,true,,"SRB0,TRBK",339 Greenwich St,"39,KRNWKSH",New York,NY,10013,(212) 966-0421,www.sarabethstribeca.com,3.1666666666666665,3,50,22,3,"40.7183455,-74.0102912",0,
50a333d46d33ad820302c73d,Sapporo East,false,4fdb79bae0795a6846f24ae7,SPR,245 E 10th St,"245,100",New York,NY,10009,(212) 260-1330,,3.6666666666666665,3,49,18,4,undefined,3,"50a31d2ead50537c02007ea3,4fdb79bae0795a6846f24ae7,50a333d46d33ad820302c73d"
50a31d2ead50537c02007ea3,Sapporo East,false,4fdb79bae0795a6846f24ae7,SPR,245 E 10th St,"245,100",New York,NY,10009,(212) 260-1330,,4,1,7,18,2,"40.7285125,-73.984123",3,"50a31d2ead50537c02007ea3,4fdb79bae0795a6846f24ae7,50a333d46d33ad820302c73d"
4fdb76a7e0795a6846eddfd3,Sapore,true,,SPR,55 Greenwich Ave,"5,KRNWKSH",New York,NY,10014,,,-1,0,0,1,1,"40.735926,-74.000722",0,
50a31e2916631e870201afb9,Sao Mai,true,,"S,M",203 1st Ave,"203,1ST",New York,NY,10003,(212) 358-8880,,3.5,1,46,19,2,"40.7303452,-73.9835068",0,
4fdb74ebe0795a6846eb5ea5,Sanwa Restaurant Corporation,true,,SNW,77 Irving Pl,"7,IRFNK",New York,NY,10003,,,-1,0,0,0,0,"40.736966,-73.986596",0,
50a3334d6d33ad82030009bd,Sanur,true,,SNR,18 Doyers St,"18,TYR",New York,NY,10013,(212) 267-0088,,3.25,2,47,17,3,"40.714604,-73.998032",0,
50a31de116631e87020006da,Santo Domingo Bakery,true,,"SNT,TMNK,BKR",93 Clinton St,"93,KLNTN",New York,NY,10002,(212) 505-2029,,-1,0,0,1,1,"40.718584,-73.985409",0,
50a31e1616631e8702018af2,Santa Fe,true,,"SNT,F",323 1st Ave,"323,1ST",New York,NY,10003,(212) 533-8700,,-1,0,0,1,1,"40.7343,-73.980627",0,
4fdb7754e0795a6846eed3ca,Sant Ambroeus,true,,"SNT,AMBR",259 W 4th St,"259,40",New York,NY,10014,,http://www.santambroeus.com/,4.016666666666667,3,65,24,5,"40.73532,-74.00328",0,
4fdb7028e0795a6846e7c6d2,Sanpanino,true,,SNPNN,494 Hudson Street Frnt,"494,HTSN",New York,NY,10014,(212)645-7228,,4.5,2,48,23,4,"40.71455,-74.007124",2,"4fdb7028e0795a6846e7c6d2,4fdb75cae0795a6846ec8d29"
4fdb75cae0795a6846ec8d29,Sanpanino,false,4fdb7028e0795a6846e7c6d2,SNPNN,494 Hudson St,"494,HTSN",New York,NY,10014,,,-1,2,0,16,0,"40.73274,-74.006454",2,"4fdb7028e0795a6846e7c6d2,4fdb75cae0795a6846ec8d29"
50a333546d33ad8203000b65,Sang Kung Company,true,,"SNK,KNK,KMPN",110 Bowery,"10,BWR",New York,NY,10013,(212) 226-4527,,5,1,1,3,1,"40.718108,-73.995326",0,
4fdb75c4e0795a6846ec84ae,Sandwich House,true,,"SNTWKSH,HS",17 Ann St,"17,AN",New York,NY,10038,,,4,1,46,24,4,"40.710869,-74.007854",0,
50a31fd216631e87020de90d,Sandra's Food Spot,true,,"SNTR,FT,SPT",Nassau St,NS,New York,NY,10038,(000) 000-0000,,-1,0,0,5,1,undefined,0,
50a31e1616631e8702018b0d,Sanctuary Nyc,true,,"SNKTR,NK",73 E 3rd St,"73,3RT",New York,NY,10003,(212) 388-0037,,-1,0,0,1,1,"40.725218,-73.988426",0,
50a31e1416631e87020188b6,Sanba Inc,true,,SNB,341 Lafayette St Ste 767,"341,LFYT,767",New York,NY,10003,(212) 431-6121,,-1,0,0,1,1,"40.726116,-73.994471",0,
50a31ec316631e8702071407,San Matteo Panuozzo,true,,"SN,MT,PNS",121 St Marks Pl,"121,MRK",New York,NY,10009,(212) 979-8000,www.sanmatteopanuozzo.com,5,1,1,10,2,undefined,0,
4fdb77e1e0795a6846ef9fd4,San Marzano Brick Oven Pizza,true,,"SN,MRSN,BRK,OFN,PS",71 Clinton St,"71,KLNTN",New York,NY,10002,,www.smarzano.com,3.675,2,10,14,2,"40.719143,-73.98504",2,"4fdb77e1e0795a6846ef9fd4,50a31df116631e87020039bd"
50a333ea6d33ad820303447d,San Marzano,true,,"SN,MRSN",71 rivington street,"71,RFNKTN",New York,NY,10002,(212) 228-5060,,4,1,40,18,2,"40.720518,-73.989905",2,"50a333ea6d33ad820303447d,50a31df116631e87020039bd"
50a31df116631e87020039bd,San Marzano,false,50a333ea6d33ad820303447d,"SN,MRSN",71 Clinton St,"71,KLNTN",New York,NY,10002,(212) 228-5060,www.smarzano.com,5,1,1,27,3,"40.7191927537,-73.9851093292",3,"50a31df116631e87020039bd,4fdb77e1e0795a6846ef9fd4,50a333ea6d33ad820303447d"
50a333696d33ad82030017c3,San Marino Due,true,,"SN,MRN,T",138 Lafayette St,"138,LFYT",New York,NY,10013,(212) 941-4168,,-1,0,0,4,1,undefined,0,
50a31f5a16631e87020ae105,San Marino At Soho,true,,"SN,MRN,SH",66 Charlton St,"6,SHRLTN",New York,NY,10014,(212) 206-3766,,-1,0,0,8,2,"40.72717,-74.006101",0,
4fdb74a7e0795a6846eafb14,San Marcos Restaurant,false,50a31e2f16631e870201c96f,"SN,MRK",12 Saint Marks Pl,"12,SNT,MRK",New York,NY,10003,,,-1,0,0,0,0,"40.72921,-73.98915",4,"50a31e2f16631e870201c96f,50a15fba4a4b99a00300d240,50a0b60e96be3c4a33004d00,4fdb74a7e0795a6846eafb14"
50a31e2f16631e870201c96f,San Marcos Restaurant,true,,"SN,MRK",12 St. Marks Pl,"12,MRK",New York,NY,10003,(212) 995-8400,,3.5,1,4,3,1,"40.7291004,-73.9891828",2,"50a31e2f16631e870201c96f,4fdb74a7e0795a6846eafb14"
50a31e9f16631e870206a237,San Luis Tacos Truck,true,,"SN,L,TK,TRK",129 Front St,"129,FRNT",New York,NY,10005,(347) 639-2608,,3.5,1,5,4,1,"40.7052069,-74.0062901",0,
50a31fd216631e87020de99b,San Luis Tacos,true,,"SN,L,TK",Front St,FRNT,New York,NY,10038,(000) 000-0000,,-1,0,0,5,1,undefined,0,
50a334476d33ad8203056ea6,San Loco Mexico,false,50a31df316631e8702004006,"SN,LK,MKSK",111 Stanton St,"11,STNTN",New York,NY,10002,(212) 253-7580,www.sanloco.com,5,1,12,7,2,undefined,4,"50a31df316631e8702004006,4fdb756fe0795a6846ec04cb,4fdb7b84e0795a6846f4f504,50a334476d33ad8203056ea6"
50a334066d33ad820303c679,San Loco Mexico,false,4fdb78a3e0795a6846f0c320,"SN,LK,MKSK",124 2nd Ave,"124,2NT",New York,NY,10003,(212) 260-7948,www.sanloco.com,3.9,1,16,7,2,undefined,4,"50a31e3516631e870201edbd,4fdb7767e0795a6846eeebbe,4fdb78a3e0795a6846f0c320,50a334066d33ad820303c679"
50a333ce6d33ad8203029977,San Loco,true,,"SN,LK",151 Avenue A,"151,A",New York,NY,10009,(212) 982-5653,www.sanloco.com,3.4,3,57,27,4,"40.727562,-73.982413",4,"50a31eb716631e870206f076,4fdb78a3e0795a6846f0c320,4fdb7767e0795a6846eeebbe,50a333ce6d33ad8203029977"
50a31eb716631e870206f076,San Loco,false,50a333ce6d33ad8203029977,"SN,LK",151 Ave A,"151,A",New York,NY,10009,(212) 982-5653,www.sanloco.com,4,1,7,27,1,"40.7276308,-73.9825723",4,"50a31eb716631e870206f076,4fdb78a3e0795a6846f0c320,4fdb7767e0795a6846eeebbe,50a333ce6d33ad8203029977"
4fdb78a3e0795a6846f0c320,San Loco,false,50a333ce6d33ad8203029977,"SN,LK",129 2nd Ave,"129,2NT",New York,NY,10003,,,3.5,1,40,20,2,"40.728493,-73.987747",6,"50a333ce6d33ad8203029977,50a31eb716631e870206f076,4fdb78a3e0795a6846f0c320,4fdb7767e0795a6846eeebbe,50a31e3516631e870201edbd,50a334066d33ad820303c679"
4fdb7b84e0795a6846f4f504,San Loco,false,50a31df316631e8702004006,"SN,LK",111 Stanton St,"11,STNTN",New York,NY,10002,,,-1,2,0,16,0,"40.721107,-73.987367",5,"4fdb7b84e0795a6846f4f504,4fdb756fe0795a6846ec04cb,50a15f9b4a4b99a003004682,50a31df316631e8702004006,50a334476d33ad8203056ea6"
4fdb7767e0795a6846eeebbe,San Loco,false,50a333ce6d33ad8203029977,"SN,LK",151 Avenue A,"151,A",New York,NY,10009,,http://www.sanloco.com/,-1,2,0,22,0,"40.727456,-73.982475",9,"50a333ce6d33ad8203029977,50a31e3516631e870201edbd,50a160064a4b99a00301f5ee,4fdb78a3e0795a6846f0c320,4fdb7767e0795a6846eeebbe,50a0b61496be3c4a33005b3d,50a15fc14a4b99a00300f5b3,50a31eb716631e870206f076,50a334066d33ad820303c679"
50a31e3516631e870201edbd,San Loco,false,4fdb78a3e0795a6846f0c320,"SN,LK",124 2nd Avenue,"124,2NT",New York,NY,10003,(212) 260-7948,www.sanloco.com,3.9,1,9,7,1,"40.728125,-73.987546",4,"50a31e3516631e870201edbd,4fdb7767e0795a6846eeebbe,4fdb78a3e0795a6846f0c320,50a334066d33ad820303c679"
4fdb756fe0795a6846ec04cb,San Loco,false,50a31df316631e8702004006,"SN,LK",105 Stanton St,"105,STNTN",New York,NY,10002,,,-1,0,0,8,1,"40.721234,-73.987769",4,"4fdb7b84e0795a6846f4f504,4fdb756fe0795a6846ec04cb,50a31df316631e8702004006,50a334476d33ad8203056ea6"
50a31df316631e8702004006,San Loco,true,,"SN,LK",111 Stanton St,"11,STNTN",New York,NY,10002,(212) 253-7580,www.sanloco.com,3,1,47,19,2,"40.7210836,-73.9875218",4,"50a31df316631e8702004006,4fdb756fe0795a6846ec04cb,4fdb7b84e0795a6846f4f504,50a334476d33ad8203056ea6"
50a31fb916631e87020dbc59,San Japanese Restaurant,true,,"SN,JPNS",144 Beekman St,"14,BKMN",New York,NY,10038,(212) 267-0086,,-1,0,0,1,1,"40.707147,-74.002556",0,
4fdb7a66e0795a6846f349d2,San Francisco Plum,true,,"SN,FRNSSK,PLM",544 Avenue Of The Americas,"54,OF,0,AMRK",New York,NY,10011,,,-1,0,0,1,1,"40.737858,-73.996474",0,
4fdb79b1e0795a6846f23da5,Sams Falafel,true,,"SM,FLFL",231 Thompson St,"231,0MPSN",New York,NY,10012,,,-1,0,0,0,0,"40.729601,-73.998919",0,
50a333326d33ad8203000205,Sams,true,,SM,30 Mulberry St,"30,MLBR",New York,NY,10013,(212) 964-6418,,3.5,1,7,3,2,"-73.999368,-73.999368",2,"50a333326d33ad8203000205,50a3333b6d33ad820300039c"
50a31dee16631e8702002748,Sammys Restaurant,true,,SM,157 Chrystie St,"157,SHRST",New York,NY,10002,(212) 673-0330,,3.75,3,66,19,4,"40.720492,-73.993044",0,
50a31edd16631e8702081e2b,Sammys Noodle Shop & Grill,false,4fdb7a81e0795a6846f374a1,"SM,NTL,SHP,KRL",453 Avenue Of The Americas # 1,"453,OF,0,AMRK,1",New York,NY,10011,(212) 924-6688,,-1,0,7,12,3,"40.735163,-73.998753",3,"50a31edd16631e8702081e2b,4fdb7a81e0795a6846f374a1,50a334736d33ad820306c239"
50a31f0916631e8702086afd,Sammys Noodle Shop & Grill,false,4fdb7a81e0795a6846f374a1,"SM,NTL,SHP,KRL",453 6th Ave,"453,60",New York,NY,10011,(212) 924-2056,,3.425,2,12,7,2,"40.735163,-73.998753",3,"50a31f0916631e8702086afd,4fdb7a81e0795a6846f374a1,50a333c46d33ad82030258d6"
50a334736d33ad820306c239,Sammys Noodle Shop & Grill,false,4fdb7a81e0795a6846f374a1,"SM,NTL,SHP,KRL",453 Avenue Of The Americas # 1,"453,OF,0,AMRK,1",New York,NY,10011,(212) 924-6688,,-1,0,0,1,1,"40.735163,-73.998753",3,"50a31edd16631e8702081e2b,4fdb7a81e0795a6846f374a1,50a334736d33ad820306c239"
50a333c46d33ad82030258d6,Sammys Noodle Shop & Grill,false,4fdb7a81e0795a6846f374a1,"SM,NTL,SHP,KRL",453 6th Ave,"453,60",New York,NY,10011,(212) 924-2056,,3.85,1,10,1,1,"40.735163,-73.998753",3,"50a31f0916631e8702086afd,4fdb7a81e0795a6846f374a1,50a333c46d33ad82030258d6"
4fdb7a81e0795a6846f374a1,Sammy's Noodle Shop and Grill,true,,"SM,NTL,SHP,KRL",453 Avenue Of The Americas,"453,OF,0,AMRK",New York,NY,10011,,http://sammy6ave.com/,3.5,1,40,18,1,"40.735002,-73.998556",8,"50a333c46d33ad82030258d6,50a31f0916631e8702086afd,50a160174a4b99a00302527b,4fdb7a81e0795a6846f374a1,50a0b67e96be3c4a3301e492,50a160284a4b99a0030285db,50a31edd16631e8702081e2b,50a334736d33ad820306c239"
4fdb7aaee0795a6846f3b8d5,Sammy's Asian Gourmet,true,,"SM,AKSN,KRMT",301 Avenue Of The Americas,"301,OF,0,AMRK",New York,NY,10014,,,-1,0,0,0,0,"40.730581,-74.001684",0,
50a333556d33ad8203000b7d,Sambuca's Café,true,,"SMBK,KF",105 Mulberry St,"105,MLBR",New York,NY,10013,(212) 431-0408,www.sambucascafe.com,2.75,2,43,19,2,"40.7173184039,-73.9984184504",0,
4fdb7737e0795a6846eea26b,Sambas Deli Inc - ATM,true,,"SMB,TL,ATM",201 2nd Ave,"201,2NT",New York,NY,10003,,,-1,0,0,0,0,"40.731339,-73.985677",0,
50a31eca16631e8702072d92,Samba-Le,true,,"SMB,L",23 Ave A,"23,A",New York,NY,10009,(212) 529-2919,,4.3,1,10,1,1,"40.722952,-73.986079",0,
50a31e1916631e8702018e93,Samanthas Cafe,true,,"SMN0,KF",209 E 14th St,"209,140",New York,NY,10003,(212) 228-2700,,-1,0,0,1,1,"40.733137,-73.986321",0,
50a31fec16631e87020e9fd2,Samantha's Fine Foods,true,,"SMN0,FN,FT",235 S End Ave,"235,ENT",New York,New York,10280,(212) 945-5555,,-1,0,0,7,1,undefined,0,
50a31fca16631e87020dd764,SamSara Cafe,true,,"SMSR,KF",277 Water St,"27,WTR",New York,NY,10038,(212) 444-9443,www.samsaracafe.com,4.5,3,14,22,4,"40.7086969,-74.000969",0,
50a3339d6d33ad820300848c,Sam's Deli,true,,"SM,TL",275 W 4th St,"275,40",New York,NY,10014,(212) 727-9521,,4,1,3,11,1,"40.7358199,-74.0033438",3,"50a31f9116631e87020b9836,50a3339d6d33ad820300848c,50a31f6716631e87020af925"
50a31f9116631e87020b9836,Sam's Deli,false,50a3339d6d33ad820300848c,"SM,TL",275 W 4th St,"275,40",New York,NY,10014,(212) 727-9521,,-1,1,0,10,0,"40.7358199,-74.0033438",3,"50a31f9116631e87020b9836,50a3339d6d33ad820300848c,50a31f6716631e87020af925"
50a31f4f16631e87020ada35,Sam Bahris Steakhouse - Downtown Steakhouse NYC,true,,"SM,BR,STKHS,TNTN,NK",257 6th Ave,"257,60",New York,NY,10014,(212) 647-1010,,-1,0,1,1,1,"40.728969,-74.002549",0,
50a333636d33ad8203001247,Salumè,true,,SLM,330 West Broadway,"30,BRTW",New York,NY,10013,212-226-8111,www.salumenewyork.com,3.5,2,7,12,2,undefined,0,
50a333766d33ad820300228d,Saluggi's Sandwich Shoppe,true,,"SLJ,SNTWKSH,SHP",321 Church St,"321,SHRKSH",New York,NY,10013,(212) 775-1175,www.saluggissandwichshop.com,-1,0,0,8,1,undefined,0,
50a333766d33ad8203002299,Saluggi's,true,,SLJ,325 Church Street,"325,SHRKSH",New York,NY,10013,(212) 226-7900,www.saluggis.com,4,1,7,8,1,undefined,0,
4fdb7636e0795a6846ed2dd5,Salud Restaurant and Bar,true,,"SLT,BR",64 Fulton St,"64,FLTN",New York,NY,10038,,,-1,1,0,10,0,"40.708788,-74.005057",2,"4fdb7636e0795a6846ed2dd5,4fdb7805e0795a6846efda85"
4fdb7805e0795a6846efda85,Salud Restaurant and Bar,false,4fdb7636e0795a6846ed2dd5,"SLT,BR",144 Beekman St,"14,BKMN",New York,NY,10038,,,-1,1,0,10,0,"40.707131,-74.002675",2,"4fdb7636e0795a6846ed2dd5,4fdb7805e0795a6846efda85"
50a31d32ad50537c0200a7ed,Salud Restaurant & Tapas Bar,true,,"SLT,TP,BR",142-144 Beekman St.,"142,14,BKMN",New York,NY,10038,(212) 566-2220,www.saludrestaurant.net,3.5,4,60,24,5,"40.707147,-74.002556",0,
4fdb78fce0795a6846f14612,Salt and Pepper On First Ave Inc.,false,50a31e2c16631e870201bf79,"SLT,PPR,FRST,AF",239 1st Ave,"239,1ST",New York,NY,10003,,,-1,0,0,1,1,"40.731361,-73.982606",3,"4fdb78fce0795a6846f14612,50a334066d33ad820303c700,50a31e2c16631e870201bf79"
50a31e2c16631e870201bf79,Salt and Pepper,true,,"SLT,PPR",239 1st Ave,"239,1ST",New York,NY,10003,(212) 677-0005,www.saltpeppernyc.com,3.5,1,8,21,1,"40.731628,-73.982732",3,"4fdb78fce0795a6846f14612,50a31e2c16631e870201bf79,50a334066d33ad820303c700"
4fdb78efe0795a6846f13111,Salt Bar,true,,"SLT,BR",29 Clinton St,"29,KLNTN",New York,NY,10002,,http://saltnyc.com/,4.275,2,21,12,3,"40.720318,-73.984433",0,
50a31f5816631e87020ae034,Salt Bar,true,,"SLT,BR",302 W 12th St # A,"302,120,A",New York,NY,10014,(212) 979-8471,,-1,0,0,1,1,"40.73728,-74.004626",0,
50a334066d33ad820303c700,Salt & Pepper,false,50a31e2c16631e870201bf79,"SLT,PPR",239 1st Ave,"239,1ST",New York,NY,10003,(212) 677-0005,www.saltpeppernyc.com,3,1,7,14,2,undefined,3,"4fdb78fce0795a6846f14612,50a334066d33ad820303c700,50a31e2c16631e870201bf79"
4fdb74bbe0795a6846eb120a,Salt,true,,SLT,58 MacDougal St,"58,MKTK",New York,NY,10012,,http://saltnyc.com/,-1,0,0,0,0,"40.727835,-74.002364",0,
4fdb7ab9e0795a6846f3c83e,Salt,true,,SLT,56 MacDougal St,"56,MKTK",New York,NY,10012,,,-1,0,0,0,0,"40.727801,-74.002386",0,
4fdb77a1e0795a6846ef4161,Salsa Y Salsa,true,,SLS,206 7th Ave,"206,70",New York,NY,10011,,,2.75,2,17,14,3,"40.74337,-73.99618",0,
50a3334f6d33ad8203000a35,Sals Pizzeria & Restaurant,true,,"SL,PSR",369 Broome St Ste 1,"369,BRM,1",New York,NY,10013,(212) 925-0440,www.salslittleitaly.com,3.25,2,54,20,3,"-73.995993,-73.995993",0,
4fdb74a7e0795a6846eafa8d,Salon Bordello,true,,"SLN,BRTL",99 E 2nd St,"9,2NT",New York,NY,10009,,,-1,0,0,1,1,"40.723792,-73.987611",0,
50a31f5216631e87020adba9,Salon,true,,SLN,505 West St,505,New York,NY,10014,(212) 929-4303,,-1,0,0,1,1,"40.738133,-74.010119",0,
50a31ef316631e87020834dc,Salinas,true,,SLN,136 9th Ave # 1,"136,90,1",New York,NY,10011,(212) 776-1990,www.salinasnyc.com,-1,0,7,11,3,"40.743722,-74.003214",0,
50a31e1516631e87020188f2,Salerno Italian Restaurant,true,,"SLRN,ITLN",220 Park Ave S,"20,PRK",New York,NY,10003,(212) 473-3920,,-1,0,0,1,1,"40.737032,-73.98894",0,
4fdb79c9e0795a6846f2620e,Sale and Pepe,true,,"SL,PP",1 Exchange Plz,"1,EKSKSHNK,PLS",New York,NY,10006,,http://salepepefinecatering.com/,-1,0,0,0,0,"40.7069,-74.0126",0,
50a31e1316631e87020184f2,Salazar Edickson,true,,"SLSR,ETKSN",83 2ND Ave Ste 5A,"83,2NT,5",New York,NY,10003,(212) 228-5359,,-1,0,0,1,1,"40.726718,-73.989216",0,
4fdb754ce0795a6846ebe14a,Salam Restrnt,true,,SLM,104 W 13th St,"104,130",New York,NY,10011,,www.salamrestaurant.com,4.075,4,65,14,4,"40.73672,-73.997824",0,
50a31ef716631e87020838e7,Salam Cafe & Restaurant,true,,"SLM,KF",104 W 13 St,"104,13",New York,NY,10011,(212) 741-0277,,4.25,2,5,13,2,"40.736685,-73.998008",0,
50a31fc416631e87020dcb64,Salad Mania,false,4fdb7027e0795a6846e7c5a8,"SLT,MN",89 South St,89,New York,NY,10038,(212) 587-8256,,-1,0,0,3,1,"40.7051237,-74.001267",6,"4fdb7027e0795a6846e7c5a8,50a31fc516631e87020dcc40,4fdb7abbe0795a6846f3cdb4,50a31fc416631e87020dcb64,4fdb7884e0795a6846f0992b,4fdb7027e0795a6846e7c5a9"
4fdb7abbe0795a6846f3cdb4,Salad Mania,false,4fdb7027e0795a6846e7c5a8,"SLT,MN",89 South St,89,New York,NY,10038,,,-1,0,0,2,0,"40.705884,-74.003758",8,"4fdb7027e0795a6846e7c5a8,50a160794a4b99a00304b1e6,50a16395ddbe06cc030055f6,4fdb7abbe0795a6846f3cdb4,50a31fc516631e87020dcc40,4fdb7884e0795a6846f0992b,4fdb7027e0795a6846e7c5a9,50a31fc416631e87020dcb64"
50a333476d33ad82030006dc,Salad Bar,true,,"SLT,BR",307 W Broadway,"307,BRTW",New York,NY,10013,(212) 226-3030,,-1,0,0,1,1,"-74.004266,-74.004266",0,
50a333596d33ad8203000c8f,Salaam Bombay Indian Cuisine,true,,"SLM,BMB,INXN,KSN",319 Greenwich St,"319,KRNWKSH",New York,NY,10013,(212) 226-9400,www.salaambombay.com,3.5,3,57,23,3,"40.7170154,-74.0107569",0,
50a31d2ead50537c0200845d,Sala One Nine,true,,"SL,ON,NN",35 W 19th St,"35,190",New York,NY,10011,(212) 229-2300,www.salanyc.com,3.9333333333333336,3,57,28,5,"40.7398849,-73.9931044",0,
4fdb7671e0795a6846ed8c66,Sala,false,4fdb750be0795a6846eb8e8d,SL,344 Bowery,"34,BWR",New York,NY,10012,,http://salanyc.com/,-1,0,0,0,0,"40.7263,-73.992201",2,"4fdb7671e0795a6846ed8c66,4fdb750be0795a6846eb8e8d"
4fdb78a7e0795a6846f0c551,Sal's Pizzeria,false,4fdb7539e0795a6846ebd728,"SL,PSR",91 Avenue A,"91,A",New York,NY,10009,,,-1,0,0,0,0,"40.725381,-73.984014",2,"4fdb78a7e0795a6846f0c551,4fdb7539e0795a6846ebd728"
4fdb7539e0795a6846ebd728,Sal's Pizzeria,true,,"SL,PSR",110 Avenue A,"10,A",New York,NY,10009,,,-1,0,0,0,0,"40.725937,-73.98361",3,"4fdb7539e0795a6846ebd728,4fdb78a7e0795a6846f0c551,4fdb705be0795a6846e7dc7d"
4fdb75efe0795a6846ecc1d9,Sal's Pizza and Pasta,true,,"SL,PS,PST",201 Avenue A,"201,A",New York,NY,10009,,www.fatsals.com,5,1,6,11,3,"40.729359,-73.981173",3,"4fdb75efe0795a6846ecc1d9,50a31eab16631e870206d90d,50a31ea716631e870206d181"
50a31e2c16631e870201c0c1,Sal Anthony's Live Raw Organic Kitchen,true,,"SL,AN0N,LF,R,ORKN,KTKSHN",119 E 17th St,"19,170",New York,NY,10003,(212) 674-6677,,2,1,6,4,1,"40.736266,-73.987824",0,
4fdb78e1e0795a6846f11e70,Sakura Sushi and Thai Cuisine,true,,"SKR,SKSH,0,KSN",273 Mott St,"273,MT",New York,NY,10012,,http://ordersakurasushi.com/,-1,0,0,0,0,"40.724001,-73.994474",0,
50a333a06d33ad8203009d2b,Sakura Hana Restaurant,false,4fdb77ade0795a6846ef5333,"SKR,HN",615 1/2 Hudson St,"615,1,2,HTSN",New York,NY,10014,(212) 645-2128,,4.1,1,10,1,1,"40.737865,-74.005816",3,"50a31f6f16631e87020b1443,4fdb77ade0795a6846ef5333,50a333a06d33ad8203009d2b"
4fdb77ade0795a6846ef5333,Sakura Hana Restaurant,true,,"SKR,HN",615 Hudson St,"615,HTSN",New York,NY,10014,,,3.75,2,43,24,3,"40.737787,-74.005658",5,"50a31f6f16631e87020b1443,50a1620b7ee69eb80304bb27,50a0b6c296be3c4a33024187,4fdb77ade0795a6846ef5333,50a333a06d33ad8203009d2b"
50a31f6f16631e87020b1443,Sakura Hana Restaurant,false,4fdb77ade0795a6846ef5333,"SKR,HN",615 1/2 Hudson St,"615,1,2,HTSN",New York,NY,10014,(212) 645-2128,,4.1,1,10,8,2,"40.737865,-74.005816",3,"50a31f6f16631e87020b1443,4fdb77ade0795a6846ef5333,50a333a06d33ad8203009d2b"
4fdb787be0795a6846f08ca4,Saki Restaurant,true,,SK,30 Saint Marks Pl,"30,SNT,MRK",New York,NY,10003,,,-1,0,0,0,0,"40.728831,-73.98816",0,
50a31f3016631e870208f69b,Saki Cafe On 9th Ave Inc,true,,"SK,KF,90,AF",130 9th Ave,"130,90",New York,NY,10011,(212) 924-6950,,-1,0,0,1,1,"-74.003254,-74.003254",0,
50a31eb716631e870206f06c,Sake Bar Satsko,true,,"SK,BR,STSK",202 E 7th St,"202,70",New York,NY,10009,(212) 614-0933,www.satsko.com,3.9,4,58,18,4,"40.7245634,-73.9801864",0,
4fdb75d2e0795a6846ec9c94,Sake Bar Decibel,true,,"SK,BR,TSBL",240 E 9th St,"240,90",New York,NY,10003,,http://www.sakebardecibel.com/,3.216666666666667,3,55,13,3,"40.729819,-73.98871",3,"4fdb75d2e0795a6846ec9c94,50a333f56d33ad82030362ab,50a31e1b16631e87020190c4"
4fdb76a5e0795a6846eddce9,Sakae Sushi,true,,"SK,SKSH",135 W 3rd St,"135,3RT",New York,NY,10012,,http://sakae-sushi.com/,-1,0,0,0,0,"40.730854,-74.000774",0,
50a31e1516631e87020188d2,Saints Alp Teahouse,true,,"SNT,ALP,THS",39 3rd ave.,"39,3RT",New York,NY,10003,(212) 598-1890,www.saintsalpusa.com,4,1,6,11,3,"40.730424,-73.989059",0,
50a31e1a16631e8702018eeb,Saint Marks Pizza,true,,"SNT,MRK,PS",23 Third Ave,"23,0RT",New York,NY,10003,(212) 420-9531,,-1,0,0,1,1,"40.729532,-73.989555",0,
4fdb754ae0795a6846ebdcd1,Sailed,true,,SL,59 Nassau St,"59,NS",New York,NY,10038,,,-1,0,0,1,1,"40.709287,-74.008788",0,
50a3336c6d33ad8203001b07,Saigon Vietnamese Sandwich Deli,true,,"SKN,FTNMS,SNTWKSH,TL",369 Broome St.,"369,BRM",New York,NY,10013,(212) 219-8341,www.vietnamese-sandwich.com,4.5,1,7,12,2,undefined,0,
50a334066d33ad820303c67b,Saigon Market,false,50a31e2716631e870201a3e3,"SKN,MRKT",91 University Pl,"91,UNFRS",New York,NY,10003,(212) 982-3691,,3.75,2,47,22,2,undefined,3,"4fdb7d12e0795a6846f7a1d3,50a334066d33ad820303c67b,50a31e2716631e870201a3e3"
